用户ID,评论内容,购买时间,点赞数,回复数,得分,评价时间,商品型号
15369288090,"做工质感：满意
蓄电容量：待测
充电速度：满意
便携性能：满意
抗摔能力：满意",2021-02-23 22:04:08,0,1,5,2021-03-02 10:19:23,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13947561115,发货及时，快递迅速，充电准备，期待使用效果。,2020-03-21 09:50:00,0,1,5,2020-03-23 09:21:00,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13595243337,买了还没用过，外观漂亮，质感比较高，应该不会不差。,2019-11-19 16:38:09,0,1,5,2019-12-13 17:06:36,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15731656085,一直想买，这次降价了！果断入手，为今后自驾游做准备！,2021-05-25 14:02:06,0,2,5,2021-05-29 09:30:37,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16012801395,不错，挺好用。包装也好，如果产品这个价格对应瓦数大点就好了,2021-07-14 16:27:10,0,1,5,2021-07-20 16:30:42,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15848751967,好东西终于拥有了，出门户外太方便，推荐大家购买,2021-06-03 22:13:21,1,1,5,2021-06-22 02:30:13,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15068081442,电源做工精细，配送及时，使用方便简洁。,2020-12-17 10:48:48,0,1,5,2020-12-19 14:22:01,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12877735913,还没用，外观不错，使用一段时间以后再来评价。,2019-05-29 11:02:29,0,1,5,2019-06-12 11:41:31,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16380541000,方便携带，接口多，颜色醒目。,2021-09-21 12:08:16,0,1,5,2021-09-29 07:00:36,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14032906906,使用了一下，带小家电，手机充电上可。,2020-04-07 06:28:16,0,1,5,2020-04-14 13:18:35,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15931507582,功率大，坚固，适合野外使用,2021-06-16 17:42:05,0,2,5,2021-07-05 21:25:15,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17516829611,公司使用，快递速度挺快的，包装无破损,2022-05-18 09:41:44,0,1,5,2022-05-20 20:37:42,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16610187858,还不错，有49%的电，今天把电充满了,2021-11-02 22:56:00,0,1,5,2021-11-10 09:11:16,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13202716125,技术同事指定采购，完美解决笔记本户外续航不足问题，赞?,2019-08-19 16:11:03,0,1,5,2019-09-08 17:30:54,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13121737009,包装精致，开箱后显示还有百分之35余电，还在体验中。,2019-08-08 22:18:47,0,1,5,2019-08-15 22:46:59,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15703925908,不错，质感满满的，这下户外用电不愁了,2021-05-18 13:48:40,0,1,5,2021-05-22 12:29:30,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14973507707,"做工质感：高级
蓄电容量：够用
充电速度：接受
便携性能：10KG",2020-11-01 09:54:29,0,1,5,2020-11-28 16:15:11,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17302974356,看着不错，虽然还没去体验露营,2022-03-21 20:36:49,0,1,5,2022-03-28 09:18:41,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13636955825,东西不错 对于户外硬起来很方便 就是价格不如以前合适,2019-11-11 18:54:14,0,1,5,2019-12-23 14:21:40,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17150111505,包装严实，方便携带，希望好用。,2022-02-10 08:47:15,0,1,5,2022-02-19 18:18:29,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17145510226,不错，棒棒的，户外出行必备哦～,2022-02-13 20:42:48,0,1,5,2022-02-18 19:32:47,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14463571668,电力充足！！220V方便！！就是重！！！！,2020-06-23 16:46:57,0,1,5,2020-07-27 12:00:01,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13224709012,"做工质感：做工不错
蓄电容量：大容量
充电速度：挺快",2019-09-11 17:23:31,0,1,5,2019-09-14 21:04:11,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13335585793,"做工质感：正品  使用简单明了
便携性能：容易",2019-10-13 23:40:49,0,1,5,2019-10-16 17:02:50,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16064935163,还不错，放在车里，短途户外用电,2021-07-25 19:39:28,0,1,5,2021-07-31 18:19:01,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14080915599,做工精细，便于携带，五一出门试试,2020-04-14 14:16:01,0,1,5,2020-04-26 15:01:57,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
12992123922,大赞一个，户外用电，再也不用发动汽车了。,2019-05-31 10:52:52,0,1,5,2019-07-08 15:49:26,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14660436551,产品挺好的，性能太高了，功能更不用说，赞,2020-09-05 12:28:09,0,1,5,2020-09-19 17:38:53,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17108135541,大牌子效果可以，满足需求了,2021-12-29 14:28:55,0,1,5,2022-02-10 13:31:20,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15092877975,"做工质感：手感不错


蓄电容量：正在测试使用",2020-12-18 11:54:09,0,1,5,2020-12-25 09:26:24,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17095789520,效果不错，性价比还是蛮高的,2021-12-10 14:30:51,0,1,5,2022-02-06 20:48:06,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15762921963,小巧精致，携带方便，待使用后再追评。,2021-06-01 00:05:13,0,1,5,2021-06-05 08:49:15,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16579034114,双十一价格公道，正在试用中，应急必备,2021-11-01 00:39:24,0,1,5,2021-11-05 10:59:49,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13188572950,真棒，做工精细，式样领先，方便携从,2019-09-01 17:06:47,0,1,5,2019-09-04 15:56:19,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15647255102,好评好评好评！特别感谢客服，售前售后多次沟通，都给予满意的答复，感谢感谢?,2021-04-26 21:37:26,0,2,5,2021-05-08 11:34:53,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13206890613,好像又便宜了，但好实用，只是重了一点！,2019-09-02 17:24:05,0,1,5,2019-09-09 19:26:20,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15444683675,完美.自驾游可以放心了.长途自驾建议买两个.,2021-03-14 19:38:07,0,1,5,2021-03-21 11:03:41,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15866667042,做工好，容量大，便携好！,2021-06-21 17:40:21,0,1,5,2021-06-25 09:29:14,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14316190477,期待中，方便，在这个价格基础上容量再翻一翻就更爱你了。,2020-06-18 00:40:18,0,1,5,2020-06-20 17:30:43,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14353783472,外观不错，还没有用，充电过程中,2020-06-25 10:23:59,0,1,5,2020-06-28 11:46:32,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16787127658,第三次购买了，活动价格也便宜，满意的一次购物。,2021-11-24 16:06:14,0,1,5,2021-12-08 22:49:04,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13774810900,外观时尚轻巧，充电接口丰富，发货快。,2020-01-28 19:21:58,0,1,5,2020-02-04 15:45:31,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13181947112,产品不错，还有30天保价，可以推荐给朋友的那种,2019-08-13 05:07:52,0,1,5,2019-09-02 18:24:40,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17582120065,品牌质量可靠，京东配送神速,2022-05-20 10:43:01,0,1,5,2022-06-04 16:42:58,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16411544853,没等到国庆节就买了，店家还是给补发了露营灯，赞??,2021-09-28 19:26:36,0,1,5,2021-10-04 22:57:28,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15943818472,东西不错，已经开始使用，希望越来越好。,2021-06-18 00:55:02,0,1,5,2021-07-07 23:05:20,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
15356282135,挺好的，有颜有料，期待能用得长久,2021-02-23 18:56:07,0,1,5,2021-02-26 18:47:54,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17047724551,不错好用，自驾游的好选择,2021-11-25 15:46:39,0,1,5,2022-01-25 09:50:39,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13440396344,外观美观，便于携带，功能强大。,2019-11-05 09:44:39,0,1,5,2019-11-11 00:25:52,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14118733487,东西到了，出门玩再不用担心电源了，顺丰也给力,2020-05-03 22:57:46,0,1,5,2020-05-06 11:51:45,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
14306625451,作为国内户外电源知名品牌，做工优秀，品质有保证。,2020-06-16 00:05:55,0,1,5,2020-06-19 07:39:45,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
16827209806,应急备用，不错，效果可以！,2021-11-10 21:55:54,0,1,5,2021-12-17 00:30:09,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
17263226685,洗完好久了不错，不错。,2022-03-15 13:00:29,0,1,5,2022-03-17 18:37:46,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
13327456139,便携性能：有些过于笨重，蓄电量可以，全五分,2019-09-10 21:38:54,0,1,5,2019-10-14 15:15:04,电小二（Dxpower） 户外电源600W大功率220V移动便携大容量电脑充电宝露营应急备用储能电源 户外电源500W
